loyalty_member_id,email,first_name,last_name,phone,tier,points,join_date,email_optin
LM-31752,edwin.guardado.047292@example.com,Edwin,Guardado,(844) 596-6052,Bronze,10227,25-Sep-2024,true
LM-31753,courtney.villareal.047293@example.com,Courtney,Villareal,851-609-6083,Bronze,204,14-Jul-2025,true
LM-31754,samantha.morales.047295@example.com,Samantha,Morales,+18656356145,Silver,40859,16-Jul-2024,true
LM-31755,jasmine.walton.047296@example.com,Jasmine,Walton,(872) 648-6176,Silver,40700,16-Apr-2024,true
LM-31756,esperanza.alexander.047297@example.com,Esperanza,Alexander,879-661-6207,Silver,48972,18-Dec-2024,true
LM-31757,thomas.roberts.047300@example.com,Thomas,Roberts,(900) 700-6300,Platinum,99004,05-Apr-2023,false
LM-31758,manuel.oneill.047301@example.com,Manuel,Oneill,907-713-6331,Bronze,4046,16-Feb-2024,true
LM-31759,b.ball.047302@example.com,Bertrand,Ball,9147266362,Bronze,7236,22-Sep-2023,true
LM-31760,upasna.carlson.047303@example.com,Upasna,Carlson,+19217396393,Bronze,1315,01-Apr-2025,true
LM-31761,,Amy,Parker,(928) 752-6424,Bronze,14028,16-May-2025,true
LM-31762,luke.gilbert.047307@example.com,Luke,Gilbert,N/A,Silver,44508,16-Jun-2024,true
LM-31763,wanda.stanley.047308@example.com,Wanda,Stanley,(956) 804-6548,Gold,74614,06-Mar-2025,true
LM-31764,yvette.barnett.047309@example.com,Yvette,Barnett,963-817-6579,Gold,55018,16-Apr-2025,true
LM-31765,edhitha.scott.047310@example.com,Edhitha,Scott,9708306610,Platinum,84170,14-Sep-2023,true
LM-31766,cristian.castillo.047313@example.com,Cristian,Castillo,991-869-6703,Bronze,18014,12-Jul-2024,true
LM-31767,wesley.ocasio.047315@example.com,Wesley,Ocasio,+12058956765,Silver,39934,18-Oct-2023,true
LM-31768,berta.dube.047319@example.com,Berta,Dube,+12339476889,Gold,65070,25-Jul-2023,false
LM-31769,nihal.guillet.047322@example.com,Nihal,Guillet,2549866982,Bronze,14647,02-Jul-2024,true
LM-31770,angel.orta.047323@example.com,Angel,Orta,+12619997013,Bronze,7838,27-Jan-2024,true
LM-31771,enzo.adkins.047324@example.com,Enzo,Adkins,n/a,Bronze,5078,17-Apr-2025,true
LM-31772,tasha.lira.047325@example.com,Tasha,Lira,275-225-7075,Silver,26432,23-May-2024,true
LM-31773,abigail.higgins.047326@example.com,Abigail,Higgins,2822387106,Silver,34287,20-Apr-2023,true
LM-31774,diana.garcia.047327@example.com,Diana,Garcia,N/A,Silver,33055,04-Oct-2023,true
LM-31775,lisa.pacheco.047328@example.com,Lisa,Pacheco,(296) 264-7168,Gold,52709,01-Feb-2025,true
LM-31776,guillermina.farrell.047329@example.com,Guillermina,Farrell,303-277-7199,Gold,69975,19-Mar-2025,true
LM-31777,luis.carrasco.047330@example.com,Luis,Carrasco,3102907230,Platinum,83274,07-Aug-2022,false
LM-31778,reginald.yu.047331@example.com,Reginald,Yu,+13173037261,Bronze,14531,24-Aug-2022,true
LM-31779,thefrancos.047332@example.com,Dana,Franco,(324) 316-7292,Bronze,9240,26-Jul-2025,true
LM-31780,gustavo.rodrigues.047333@example.com,Gustavo,Rodrigues,331-329-7323,Bronze,8156,20-Oct-2022,true
LM-31781,,Whitney,Mann,3383427354,Bronze,2850,08-Feb-2025,false
LM-31782,ofelia.bell.047335@example.com,Ofelia,Bell,N/A,Silver,30885,04-Oct-2022,true
LM-31783,chantal.lara.047337@example.com,Chantal,Lara,359-381-7447,Silver,38925,19-Sep-2023,true
LM-31784,ashley.hurst.047339@example.com,Ashley,Hurst,+13734077509,Gold,61514,11-Jan-2025,true
LM-31785,brent.boyer.047342@example.com,Brent,Boyer,3944467602,Bronze,5751,30-Jun-2025,true
LM-31786,carolyn.moses.047344@example.com,Carolyn,Moses,(408) 472-7664,Bronze,6594,06-Nov-2023,true
LM-31787,erica.summers.047346@example.com,Erica,Summers,4224987726,Silver,27832,14-Dec-2024,true
LM-31788,dean.daniels.047348@example.com,Dean,Daniels,(436) 524-7788,Gold,61658,08-May-2025,false
LM-31789,anita.quintana.047350@example.com,Anita,Quintana,4505507850,Platinum,108435,14-Feb-2024,false
LM-31790,melissa.eecker.047351@example.com,Melissa,Decker,+14575637881,Bronze,726,25-Nov-2023,true
LM-31791,nathan.deshpande.047352@example.com,Nathan,Deshpande,n/a,Bronze,13714,15-Sep-2024,true
LM-31792,jenna.sangha.047353@example.com,Jenna,Sangha,471-589-7943,Bronze,24996,11-Nov-2023,true
LM-31793,bridget.walker.047354@example.com,Bridget,Walker,n/a,Bronze,4769,13-Apr-2025,true
LM-31794,francisco.lee.047355@example.com,Francisco,Lee,+14856158005,Silver,33209,16-Jul-2025,true
LM-31795,traci.diaz.047358@example.com,Traci,Diaz,5066548098,Gold,60871,06-Oct-2023,true
LM-31796,sharon.colunga.047361@example.com,Sharon,Colunga,527-693-8191,Bronze,13794,08-Jan-2025,true
LM-31797,terri.oliver.047362@example.com,Terri,Oliver,5347068222,Bronze,14971,23-Mar-2025,false
LM-31798,jonathon.tran.047363@example.com,Jonathon,Tran,n/a,Bronze,4549,23-Oct-2023,true
LM-31799,alison.bowers.047364@example.com,Alison,Bowers,(548) 732-8284,Bronze,1774,29-Mar-2024,true
LM-31800,lance.jacobs.047365@example.com,Lance,Jacobs,555-745-8315,Silver,47100,15-Mar-2025,true
LM-31801,,Laurie,Rocha,5627588346,Silver,32928,17-May-2024,true
LM-31802,francis.lozano.047367@example.com,Francis,Lozano,+15697718377,Silver,38277,09-Apr-2024,true
LM-31803,faith.ray.047368@example.com,Faith,Ray,(576) 784-8408,Gold,70612,05-Jan-2023,true
LM-31804,wendy.patla.047369@example.com,Wendy,Patla,583-797-8439,Gold,65501,02-Mar-2024,true
LM-31805,brenda.iglesias.047370@example.com,Brenda,Iglesias,5908108470,Platinum,78764,29-Mar-2023,true
LM-31806,maryse.melgar.047373@example.com,Maryse,Melgar,611-849-8563,Bronze,23724,19-Jun-2023,true
LM-31807,patricia.dawson.047374@example.com,Patricia,Dawson,6188628594,Bronze,10291,30-May-2024,true
LM-31808,ronald.baldwin.047377@example.com,Ronald,Baldwin,639-901-8687,Silver,25252,26-Feb-2023,true
LM-31809,pauline.guzman.047379@example.com,Pauline,Guzman,+16539278749,Gold,74521,10-Jul-2025,true
LM-31810,pietro.dennis.047380@example.com,Pietro,Dennis,(660) 940-8780,Platinum,119904,19-Sep-2024,true
LM-31811,debra.ashley.047381@example.com,Debra,Ashley,667-953-8811,Bronze,14307,05-Jan-2024,true
LM-31812,alfonso.fleming.047382@example.com,Alfonso,Fleming,6749668842,Bronze,18017,30-Jan-2024,true
LM-31813,mariaflor.barnes.047386@example.com,Maria Flor,Barnes,7022188966,Silver,43974,31-Jan-2023,true
LM-31814,janet.floyd.047387@example.com,Janet,Floyd,+17092318997,Silver,25089,10-Dec-2024,true
LM-31815,salma.meyers.047388@example.com,Salma,Meyers,(716) 244-9028,Gold,60459,03-Oct-2024,true
LM-31816,marcelle.velasquez.047389@example.com,Marcelle,Velasquez,,Gold,65150,04-Dec-2024,true
LM-31817,brooke.laureano.047390@example.com,Brooke,Laureano,7302709090,Platinum,79981,09-Sep-2023,true
LM-31818,odika.lawrence.047391@example.com,Odika,Lawrence,+17372839121,Bronze,2326,09-Mar-2025,true
LM-31819,aurelio.doyle.047392@example.com,Aurelio,Doyle,(744) 296-9152,Bronze,5827,19-Aug-2022,false
LM-31820,thierry.fonseca.047394@example.com,Thierry,Fonseca,7583229214,Bronze,22866,12-Dec-2024,true
LM-31821,,Elizabeth,Zamora,+17653359245,Silver,42122,18-Jun-2023,true
LM-31822,sarah.cherry.047397@example.com,Sarah,Cherry,779-361-9307,Silver,37552,22-Oct-2023,false
LM-31823,robin.hahn.047401@example.com,Robin,Hahn,807-413-9431,Bronze,6639,11-Jul-2023,true
LM-31824,georgina.archer.047402@example.com,Georgina,Archer,8144269462,Bronze,5905,01-Jan-2024,true
LM-31825,steven.zuniga.047404@example.com,Steven,Zuniga,(828) 452-9524,Bronze,11959,29-Dec-2022,false
LM-31826,camille.fernandes.047405@example.com,Camille,Fernandes,835-465-9555,Silver,31148,03-Nov-2024,true
LM-31827,odette.leblanc.047406@example.com,Odette,Leblanc,,Silver,43820,05-Aug-2022,true
LM-31828,joshua.calvillo.047408@example.com,Joshua,Calvillo,(856) 504-9648,Gold,74911,16-Aug-2023,true
LM-31829,juan.cohen.047409@example.com,Juan,Cohen,863-517-9679,Gold,72815,31-Jan-2025,true
LM-31830,connor.aguayo.047410@example.com,Connor,Aguayo,8705309710,Platinum,90161,15-Sep-2023,true
LM-31831,crystal.ibarra.047411@example.com,Crystal,Ibarra,+18775439741,Bronze,547,10-Jun-2024,true
LM-31832,walter.young.047412@example.com,Walter,Young,(884) 556-9772,Bronze,20632,18-Jan-2024,true
LM-31833,kayla.gibson.047413@example.com,Kayla,Gibson,891-569-9803,Bronze,12143,05-Sep-2024,true
LM-31834,christian.sweeney.047414@example.com,Christian,Sweeney,8985829834,Bronze,8933,28-May-2024,true
LM-31835,christie.rubio.047416@example.com,Christie,Rubio,(912) 608-9896,Silver,34236,20-Jan-2025,true
LM-31836,billy.spencer.047417@example.com,Billy,Spencer,919-621-9927,Silver,49054,30-Jul-2023,false
LM-31837,william.murphy.047418@example.com,William,Murphy,9266349958,Gold,69095,16-Dec-2022,true
LM-31838,ryan.wilkins.047420@example.com,Ryan,Wilkins,,Platinum,95950,18-Mar-2024,true
LM-31839,stephanie.kim.047421@example.com,Stephanie,Kim,947-673-0051,Bronze,2683,29-Nov-2023,true
LM-31840,diane.beck.047423@example.com,Diane,Beck,+19616990113,Bronze,10841,04-Sep-2023,true
LM-31841,,Curtis,Stevens,(968) 712-0144,Bronze,15501,21-Sep-2023,true
LM-31842,jonathan.harper.047425@example.com,Jonathan,Harper,975-725-0175,Silver,26837,30-Nov-2024,true
LM-31843,clinton.kade.047427@example.com,Clinton,Kade,+19897510237,Silver,44060,15-Jul-2023,true
LM-31844,norman.davis.047428@example.com,Norman,Davis,(996) 764-0268,Gold,59725,01-Jan-2023,true
LM-31845,dawn.guevara.047431@example.com,Dawn,Guevara,+12178030361,Bronze,3547,19-Nov-2022,true
LM-31846,dustin.jurado.047433@example.com,Dustin,Jurado,231-829-0423,Bronze,17301,07-Oct-2022,true
LM-31847,jaime.gracia.047434@example.com,Jaime,Gracia,2388420454,Bronze,7444,04-May-2024,true
LM-31848,glenn.henderson.047436@example.com,Glenn,Henderson,(252) 868-0516,Silver,29846,12-Apr-2023,true
LM-31849,natarajan.eileen.047437@example.com,Eileen,Natarajan,259-881-0547,Silver,33893,25-Jun-2024,true
LM-31850,rhonda.gomes.047439@example.com,Rhonda,Gomes,+12739070609,Gold,62974,29-Jul-2025,true
LM-31851,jade.mckay.047440@example.com,Jade,Mckay,(280) 920-0640,Platinum,119787,09-Feb-2023,true
LM-31852,humberto.nunez.047441@example.com,Humberto,Nunez,287-933-0671,Bronze,8685,25-Feb-2025,true
LM-31853,joseph.wolfe.047442@example.com,Joseph,Wolfe,2949460702,Bronze,13509,27-Mar-2024,true
LM-31854,luizfernando.keith.047443@example.com,Luiz Fernando,Keith,+13019590733,Bronze,24571,22-Jun-2025,true
LM-31855,meghan.ortiz.047444@example.com,Meghan,Ortiz,(308) 972-0764,Bronze,17312,31-Jul-2024,true
LM-31856,zacharie.madrigal.047447@example.com,Zacharie,Madrigal,+13292110857,Silver,47416,02-Aug-2022,true
LM-31857,jeffery.chapman.047448@example.com,Jeffery,Chapman,(336) 224-0888,Gold,60843,06-Sep-2024,true
LM-31858,john.brown.047449@example.com,John,Brown,343-237-0919,Gold,74222,16-Dec-2024,true
LM-31859,michelle.montoya.047451@example.com,Michelle,Montoya,+13572630981,Bronze,18793,03-May-2024,true
LM-31860,brian.nichols.047452@example.com,Brian,Nichols,(364) 276-1012,Bronze,804,24-Oct-2022,true
LM-31861,,Alexandra,Moon,3783021074,Bronze,23617,10-Dec-2023,true
LM-31862,pamela.garrett.047455@example.com,Pamela,Garrett,+13853151105,Silver,26131,03-Apr-2024,true
LM-31863,neel.ferguson.047457@example.com,Neel,Ferguson,399-341-1167,Silver,27255,12-Sep-2022,true
LM-31864,anna.miles.047458@example.com,Anna,Miles,4063541198,Gold,71379,02-Aug-2024,true
LM-31865,chaaya.jenkins.047460@example.com,Chaaya,Jenkins,(420) 380-1260,Platinum,96167,11-Aug-2022,true
LM-31866,amber.herring.047461@example.com,Amber,Herring,427-393-1291,Bronze,23268,26-Mar-2025,true
LM-31867,isaac.glass.047462@example.com,Isaac,Glass,4344061322,Bronze,9987,16-Oct-2023,true
LM-31868,fidel.burns.047463@example.com,Fidel,Burns,+14414191353,Bronze,17838,02-Sep-2023,true
LM-31869,dennis.kelly.047464@example.com,Dennis,Kelly,(448) 432-1384,Bronze,16528,04-Dec-2023,true
LM-31870,kristin.adame.047470@example.com,Kristin,Adame,4905101570,Platinum,89506,08-Jan-2023,true
LM-31871,earl.grijalva.047471@example.com,Earl,Grijalva,N/A,Bronze,6237,05-Jul-2025,true
LM-31872,m.duncan.047472@example.com,Monica,Duncan,(504) 536-1632,Bronze,9320,07-Mar-2024,true
LM-31873,javier.wright.047474@example.com,Javier,Wright,5185621694,Bronze,11961,21-Mar-2025,true
LM-31874,samuel.martins.047479@example.com,Samuel,Martins,+15536271849,Gold,56654,29-Apr-2025,true
LM-31875,nicole.rosado.047480@example.com,Nicole,Rosado,(560) 640-1880,Platinum,90605,28-May-2024,true
LM-31876,jacqueline.duarte.047482@example.com,Jacqueline,Duarte,n/a,Bronze,10345,03-Aug-2023,true
LM-31877,heather.texier.047483@example.com,Heather,Texier,+15816791973,Bronze,15793,31-Dec-2022,true
LM-31878,april.khalsa.047484@example.com,April,Khalsa,(588) 692-2004,Bronze,23221,02-Feb-2023,true
LM-31879,theresa.parsons.047486@example.com,Theresa,Parsons,6027182066,Silver,47934,20-Oct-2023,true
LM-31880,arthur.caldwell.047487@example.com,Arthur,Caldwell,+16097312097,Silver,34917,12-Aug-2023,true
LM-31881,,Trevor,Barraza,(616) 744-2128,Gold,56340,27-Jun-2024,true
LM-31882,erika.peterson.047489@example.com,Erika,Peterson,623-757-2159,Gold,65252,16-Feb-2023,true
LM-31883,paul.bradley.047490@example.com,Paul,Bradley,6307702190,Platinum,78469,10-Sep-2023,true
LM-31884,kari.rollins.047491@example.com,Kari,Rollins,+16377832221,Bronze,94,29-May-2023,false
LM-31885,phillip.hood.047492@example.com,Phillip,Hood,(644) 796-2252,Bronze,18928,13-Jan-2023,true
LM-31886,gerald.holder.047494@example.com,Gerald,Holder,6588222314,Bronze,9234,27-Sep-2023,true
LM-31887,kirsten.butler.047495@example.com,Kirsten,Butler,+16658352345,Silver,28916,04-Feb-2024,true
LM-31888,cassie.craig.047496@example.com,Cassie,Craig,(672) 848-2376,Silver,38291,09-Dec-2024,true
LM-31889,rachael.bonilla.047497@example.com,Rachael,Bonilla,,Silver,33635,24-Dec-2024,true
LM-31890,allison.hall.047498@example.com,Allison,Hall,6868742438,Gold,57644,16-Nov-2022,true
LM-31891,joel.mcneil.047499@example.com,Joel,Mcneil,+16938872469,Gold,64773,20-Dec-2022,true
LM-31892,gina.lindsey.047500@example.com,Gina,Lindsey,(700) 900-2500,Platinum,104423,27-Apr-2024,true
LM-31893,jillian.reeves.047502@example.com,Jillian,Reeves,7149262562,Bronze,20964,19-Apr-2023,true
LM-31894,jeff.simon.047503@example.com,Jeff,Simon,+17219392593,Bronze,21193,22-Dec-2024,true
LM-31895,sabrina.aubry.047507@example.com,Sabrina,Aubry,+17499912717,Silver,25351,29-Nov-2024,true
LM-31896,rickey.anderson.047508@example.com,Rickey,Anderson,(756) 204-2748,Gold,74467,11-Dec-2022,true
LM-31897,wayne.guerra.047509@example.com,Wayne,Guerra,763-217-2779,Gold,58832,13-Dec-2022,false
LM-31898,beth.cervantes.047510@example.com,Beth,Cervantes,7702302810,Platinum,103890,07-May-2025,true
LM-31899,margaud.deanda.047511@example.com,Margaud,de Anda,+17772432841,Bronze,2014,02-Jun-2023,true
LM-31900,joyce.montenegro.047513@example.com,Joyce,Montenegro,791-269-2903,Bronze,6027,10-Oct-2024,true
LM-31901,,Guillermo,Lewis,7982822934,Bronze,11174,18-Feb-2023,true
LM-31902,james.graham.047516@example.com,James,Graham,(812) 308-2996,Silver,47939,01-Mar-2023,false
LM-31903,elisa.hicks.047518@example.com,Elisa,Hicks,n/a,Gold,55558,07-Jan-2024,true
LM-31904,lourdes.martin.047519@example.com,Lourdes,Martin,+18333473089,Gold,68081,12-Mar-2025,true
LM-31905,carolina.johnson.047521@example.com,Carolina,Johnson,847-373-3151,Bronze,7339,26-Aug-2022,true
LM-31906,leah.osorio.047522@example.com,Leah,Osorio,8543863182,Bronze,6952,20-Jan-2025,true
LM-31907,natasha.aguilar.047524@example.com,Natasha,Aguilar,(868) 412-3244,Bronze,18526,25-Nov-2023,false
LM-31908,oviya.lawson.047527@example.com,Oviya,Lawson,+18894513337,Silver,28032,18-Sep-2024,true
LM-31909,lavanya.choi.047528@example.com,Lavanya,Choi,(896) 464-3368,Gold,64715,22-Nov-2022,true
LM-31910,yashodhara.bush.047530@example.com,Yashodhara,Bush,9104903430,Platinum,110328,18-Sep-2022,true
LM-31911,maximiliano.irwin.047531@example.com,Maximiliano,Irwin,+19175033461,Bronze,12258,18-Jul-2025,true
LM-31912,eduardo.gregory.047532@example.com,Eduardo,Gregory,(924) 516-3492,Bronze,12474,29-Mar-2024,true
LM-31913,thibault.mcknight.047533@example.com,Thibault,Mcknight,931-529-3523,Bronze,17340,13-Jan-2024,true
LM-31914,clarice.nelson.047534@example.com,Clarice,Nelson,,Bronze,3553,14-Apr-2024,true
LM-31915,darlene.steele.047535@example.com,Darlene,Steele,+19455553585,Silver,39877,15-Jul-2023,true
LM-31916,julio.lloyd.047536@example.com,Julio,Lloyd,(952) 568-3616,Silver,37405,03-Feb-2023,true
LM-31917,matthew.warren.047539@example.com,Matthew,Warren,+19736073709,Gold,62287,26-Oct-2023,true
LM-31918,porfirio.beard.047540@example.com,Porfirio,Beard,(980) 620-3740,Platinum,77412,13-Oct-2024,true
LM-31919,martin.odonnell.047541@example.com,Martin,Odonnell,987-633-3771,Bronze,11619,24-Jul-2023,true
LM-31920,mike.howell.047542@example.com,Mike,Howell,9946463802,Bronze,19801,06-Aug-2024,true
LM-31921,,Triya,West,+12016593833,Bronze,3093,19-Oct-2023,true
LM-31922,alvaro.ferreira.047544@example.com,Alvaro,Ferreira,(208) 672-3864,Bronze,16173,25-Jun-2025,false
LM-31923,santiago.urbina.047545@example.com,Santiago,Urbina,215-685-3895,Silver,49231,12-Oct-2022,true
LM-31924,mark.segovia.047546@example.com,Mark,Segovia,2226983926,Silver,32757,03-Mar-2025,true
LM-31925,francisca.foster.047547@example.com,Francisca,Foster,+12297113957,Silver,47590,12-May-2025,true
LM-31926,sudiksha.spears.047551@example.com,Sudiksha,Spears,N/A,Bronze,22984,30-Apr-2023,true
LM-31927,octavio.ferrell.047552@example.com,Octavio,Ferrell,(264) 776-4112,Bronze,2267,23-Oct-2022,true
LM-31928,virginia.garica.047553@example.com,Virginia,Garica,271-789-4143,Bronze,1874,26-Sep-2024,true
LM-31929,tara.navarro.047554@example.com,Tara,Navarro,2788024174,Bronze,22466,16-Sep-2023,true
LM-31930,melody.delatorre.047556@example.com,Melody,de la Torre,(292) 828-4236,Silver,48629,09-Jul-2023,true
LM-31931,cory.cardenas.047557@example.com,Cory,Cardenas,299-841-4267,Silver,36897,07-Jul-2023,true
LM-31932,kristine.ramos.047559@example.com,Kristine,Ramos,+13138674329,Gold,52751,06-Jan-2023,true
LM-31933,karen.chaudhuri.047560@example.com,Karen,Chaudhuri,(320) 880-4360,Platinum,99800,14-Mar-2023,false
LM-31934,justin.saiz.047565@example.com,Justin,Saiz,355-945-4515,Silver,48510,13-Nov-2022,true
LM-31935,cindy.bartlett.047567@example.com,Cindy,Bartlett,,Silver,27412,16-Sep-2023,true
LM-31936,candace.clements.047568@example.com,Candace,Clements,(376) 984-4608,Gold,65994,31-Jul-2024,false
LM-31937,molly.mcdonald.047569@example.com,Molly,Mcdonald,383-997-4639,Gold,69295,28-Nov-2023,true
LM-31938,barry.mejia.047570@example.com,Barry,Mejia,3902104670,Platinum,88885,25-Apr-2023,true
LM-31939,alexis.manning.047571@example.com,Alexis,Manning,+13972234701,Bronze,12313,17-Aug-2024,true
LM-31940,austin.bradshaw.047572@example.com,Austin,Bradshaw,(404) 236-4732,Bronze,9421,18-Sep-2023,true
LM-31941,,Tyler,King,411-249-4763,Bronze,21088,17-Jan-2024,true
LM-31942,j.grant.047577@example.com,Jimmy,Grant,,Silver,44731,04-Jan-2023,true
LM-31943,kim.riley.047579@example.com,Kim,Riley,+14533274949,Gold,58444,15-Dec-2023,true
LM-31944,derek.andrews.047580@example.com,Derek,Andrews,(460) 340-4980,Platinum,94659,21-Apr-2024,true
LM-31945,philip.borges.047581@example.com,Philip,Borges,467-353-5011,Bronze,1414,09-Jun-2023,true
LM-31946,rufino.roy.047583@example.com,Rufino,Roy,+14813795073,Bronze,11481,05-Feb-2023,true
LM-31947,yolanda.brunet.047584@example.com,Yolanda,Brunet,N/A,Bronze,23075,10-Mar-2023,true
LM-31948,lindsey.huerta.047586@example.com,Lindsey,Huerta,5024185166,Silver,45626,26-Apr-2024,true
LM-31949,vanesa.shetty.047587@example.com,Vanesa,Shetty,+15094315197,Silver,34699,18-Nov-2022,true
LM-31950,veer.harvey.047588@example.com,Veer,Harvey,(516) 444-5228,Gold,61630,08-Nov-2022,true
LM-31951,jennifer.brito.047591@example.com,Jennifer,Brito,+15374835321,Bronze,18708,04-Jul-2023,true
LM-31952,julie.cuellar.047592@example.com,Julie,Cuellar,(544) 496-5352,Bronze,6639,21-Dec-2023,true
LM-31953,adam.sierra.047594@example.com,Adam,Sierra,5585225414,Bronze,15305,04-Mar-2024,false
LM-31954,j.tanguy.047595@example.com,Jerry,Tanguy,+15655355445,Silver,25703,07-Aug-2023,true
LM-31955,anguiano.estela.047596@example.com,Estela,Anguiano,(572) 548-5476,Silver,46756,01-Dec-2023,true
LM-31956,rogers.gerardo.047598@example.com,Gerardo,Rogers,5865745538,Gold,62523,12-Apr-2024,true
LM-31957,kathryn.toro.047600@example.com,Kathryn,Toro,(600) 600-5600,Platinum,75439,18-Jul-2024,true
